이 메시지는 콘솔과 파일에 동시에 기록됩니다.
이 메시지도 로그에 기록됩니다.
torch.Size([1, 8, 256, 256])
Warning: PPO model not found at ./ppo_MlpPolicy_models/ppo_MlpPolicy_latest.zip. Starting training from scratch.
Starting training from scratch.
Using cuda device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
[40;93m[Episode Start] Currently using dataset file: ('/nfs/dataset/DIV2K/DIV2K_train_HR/DIV2K_train_HR/0373.png',), Episode count: 1[0m
[92mInitial PSNR: 23.639778[0m
Logging to ./ppo_MultiInputPolicy/PPO_10
Step: 0      | Time taken for 스텝 사이와 사이 (action choose time?) : 1736773724.457479 seconds
Step: 2901   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008214 seconds
Step: 2901   |Time taken for simulate : 0.003296 seconds
Step: 2901   | Time taken for NumPy : 0.000197 seconds
Step: 2901   | Time taken for obs : 0.000000 seconds
Step: 2901   | Time taken for reward : 0.000001 seconds
Step: 2902   | Time taken for rollback : 0.000024 seconds
Step: 2902   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007631 seconds
Step: 2902   |Time taken for simulate : 0.002200 seconds
Step: 2902   | Time taken for NumPy : 0.000616 seconds
Step: 2902   | Time taken for obs : 0.000000 seconds
Step: 2902   | Time taken for reward : 0.000001 seconds
Step: 2903   | Time taken for rollback : 0.000014 seconds
Step: 2903   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007300 seconds
Step: 2903   |Time taken for simulate : 0.002207 seconds
Step: 2903   | Time taken for NumPy : 0.000772 seconds
Step: 2903   | Time taken for obs : 0.000001 seconds
Step: 2903   | Time taken for reward : 0.000001 seconds
Step: 2904   | Time taken for rollback : 0.000013 seconds
Step: 2904   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006000 seconds
Step: 2904   |Time taken for simulate : 0.002130 seconds
Step: 2904   | Time taken for NumPy : 0.000629 seconds
Step: 2904   | Time taken for obs : 0.000000 seconds
Step: 2904   | Time taken for reward : 0.000001 seconds
Step: 2905   | Time taken for rollback : 0.000333 seconds
Step: 2905   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010596 seconds
Step: 2905   |Time taken for simulate : 0.002944 seconds
Step: 2905   | Time taken for NumPy : 0.000173 seconds
Step: 2905   | Time taken for obs : 0.000001 seconds
Step: 2905   | Time taken for reward : 0.000001 seconds
Step: 2906   | Time taken for rollback : 0.000064 seconds
Step: 2906   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.010073 seconds
Step: 2906   |Time taken for simulate : 0.002208 seconds
Step: 2906   | Time taken for NumPy : 0.000228 seconds
Step: 2906   | Time taken for obs : 0.000000 seconds
Step: 2906   | Time taken for reward : 0.000001 seconds
Step: 2907   | Time taken for rollback : 0.000012 seconds
Step: 2907   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009191 seconds
Step: 2907   |Time taken for simulate : 0.007912 seconds
Step: 2907   | Time taken for NumPy : 0.000181 seconds
Step: 2907   | Time taken for obs : 0.000001 seconds
Step: 2907   | Time taken for reward : 0.000001 seconds
Step: 2908   | Time taken for print : 0.000002 seconds
Step: 2908   | Time taken for terminated : 0.000002 seconds
Step: 2908   | Time taken for max_steps : 0.000001 seconds
Step: 2908   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009027 seconds
Step: 2908   |Time taken for simulate : 0.012648 seconds
Step: 2908   | Time taken for NumPy : 0.000179 seconds
Step: 2908   | Time taken for obs : 0.000000 seconds
Step: 2908   | Time taken for reward : 0.000001 seconds
Step: 2909   | Time taken for rollback : 0.000013 seconds
Step: 2909   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008821 seconds
Step: 2909   |Time taken for simulate : 0.013027 seconds
Step: 2909   | Time taken for NumPy : 0.000196 seconds
Step: 2909   | Time taken for obs : 0.000000 seconds
Step: 2909   | Time taken for reward : 0.000001 seconds
Step: 2910   | Time taken for rollback : 0.000021 seconds
Step: 2910   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009221 seconds
Step: 2910   |Time taken for simulate : 0.011581 seconds
Step: 2910   | Time taken for NumPy : 0.000413 seconds
Step: 2910   | Time taken for obs : 0.000001 seconds
Step: 2910   | Time taken for reward : 0.000001 seconds
Step: 2911   | Time taken for print : 0.000001 seconds
Step: 2911   | Time taken for terminated : 0.000002 seconds
Step: 2911   | Time taken for max_steps : 0.000001 seconds
Step: 2911   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007240 seconds
Step: 2911   |Time taken for simulate : 0.003233 seconds
Step: 2911   | Time taken for NumPy : 0.000182 seconds
Step: 2911   | Time taken for obs : 0.000000 seconds
Step: 2911   | Time taken for reward : 0.000001 seconds
Step: 2912   | Time taken for rollback : 0.000013 seconds
Step: 2912   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006673 seconds
Step: 2912   |Time taken for simulate : 0.001865 seconds
Step: 2912   | Time taken for NumPy : 0.000203 seconds
Step: 2912   | Time taken for obs : 0.000000 seconds
Step: 2912   | Time taken for reward : 0.000001 seconds
Step: 2913   | Time taken for rollback : 0.000014 seconds
Step: 2913   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006085 seconds
Step: 2913   |Time taken for simulate : 0.002209 seconds
Step: 2913   | Time taken for NumPy : 0.000478 seconds
Step: 2913   | Time taken for obs : 0.000000 seconds
Step: 2913   | Time taken for reward : 0.000001 seconds
Step: 2914   | Time taken for rollback : 0.000013 seconds
Step: 2914   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006242 seconds
Step: 2914   |Time taken for simulate : 0.001740 seconds
Step: 2914   | Time taken for NumPy : 0.000175 seconds
Step: 2914   | Time taken for obs : 0.000001 seconds
Step: 2914   | Time taken for reward : 0.000001 seconds
Step: 2915   | Time taken for rollback : 0.000013 seconds
Step: 2915   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009517 seconds
Step: 2915   |Time taken for simulate : 0.002540 seconds
Step: 2915   | Time taken for NumPy : 0.000195 seconds
Step: 2915   | Time taken for obs : 0.000001 seconds
Step: 2915   | Time taken for reward : 0.000001 seconds
Step: 2916   | Time taken for rollback : 0.000019 seconds
Step: 2916   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.011518 seconds
Step: 2916   |Time taken for simulate : 0.002522 seconds
Step: 2916   | Time taken for NumPy : 0.000174 seconds
Step: 2916   | Time taken for obs : 0.000000 seconds
Step: 2916   | Time taken for reward : 0.000001 seconds
Step: 2917   | Time taken for rollback : 0.000015 seconds
Step: 2917   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006841 seconds
Step: 2917   |Time taken for simulate : 0.002027 seconds
Step: 2917   | Time taken for NumPy : 0.000177 seconds
Step: 2917   | Time taken for obs : 0.000001 seconds
Step: 2917   | Time taken for reward : 0.000000 seconds
Step: 2918   | Time taken for rollback : 0.000014 seconds
Step: 2918   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006390 seconds
Step: 2918   |Time taken for simulate : 0.001855 seconds
Step: 2918   | Time taken for NumPy : 0.000175 seconds
Step: 2918   | Time taken for obs : 0.000000 seconds
Step: 2918   | Time taken for reward : 0.000001 seconds
Step: 2919   | Time taken for rollback : 0.000012 seconds
Step: 2919   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006298 seconds
Step: 2919   |Time taken for simulate : 0.001940 seconds
Step: 2919   | Time taken for NumPy : 0.000204 seconds
Step: 2919   | Time taken for obs : 0.000000 seconds
Step: 2919   | Time taken for reward : 0.000001 seconds
Step: 2920   | Time taken for rollback : 0.000012 seconds
Step: 2920   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006153 seconds
Step: 2920   |Time taken for simulate : 0.014045 seconds
Step: 2920   | Time taken for NumPy : 0.000173 seconds
Step: 2920   | Time taken for obs : 0.000000 seconds
Step: 2920   | Time taken for reward : 0.000000 seconds
Step: 2921   | Time taken for print : 0.000001 seconds
Step: 2921   | Time taken for terminated : 0.000002 seconds
Step: 2921   | Time taken for max_steps : 0.000001 seconds
Step: 2921   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006179 seconds
Step: 2921   |Time taken for simulate : 0.016606 seconds
Step: 2921   | Time taken for NumPy : 0.000547 seconds
Step: 2921   | Time taken for obs : 0.000002 seconds
Step: 2921   | Time taken for reward : 0.000001 seconds
Step: 2922   | Time taken for rollback : 0.000022 seconds
Step: 2922   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007363 seconds
Step: 2922   |Time taken for simulate : 0.012805 seconds
Step: 2922   | Time taken for NumPy : 0.000185 seconds
Step: 2922   | Time taken for obs : 0.000000 seconds
Step: 2922   | Time taken for reward : 0.000001 seconds
Step: 2923   | Time taken for rollback : 0.000016 seconds
Step: 2923   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006902 seconds
Step: 2923   |Time taken for simulate : 0.002849 seconds
Step: 2923   | Time taken for NumPy : 0.000202 seconds
Step: 2923   | Time taken for obs : 0.000001 seconds
Step: 2923   | Time taken for reward : 0.000001 seconds
Step: 2924   | Time taken for print : 0.000001 seconds
Step: 2924   | Time taken for terminated : 0.000002 seconds
Step: 2924   | Time taken for max_steps : 0.000001 seconds
Step: 2924   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006415 seconds
Step: 2924   |Time taken for simulate : 0.001974 seconds
Step: 2924   | Time taken for NumPy : 0.000181 seconds
Step: 2924   | Time taken for obs : 0.000000 seconds
Step: 2924   | Time taken for reward : 0.000000 seconds
Step: 2925   | Time taken for rollback : 0.000014 seconds
Step: 2925   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006058 seconds
Step: 2925   |Time taken for simulate : 0.005403 seconds
Step: 2925   | Time taken for NumPy : 0.000200 seconds
Step: 2925   | Time taken for obs : 0.000001 seconds
Step: 2925   | Time taken for reward : 0.000001 seconds
Step: 2926   | Time taken for rollback : 0.000014 seconds
Step: 2926   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.005946 seconds
Step: 2926   |Time taken for simulate : 0.005756 seconds
Step: 2926   | Time taken for NumPy : 0.000235 seconds
Step: 2926   | Time taken for obs : 0.000001 seconds
Step: 2926   | Time taken for reward : 0.000001 seconds
Step: 2927   | Time taken for rollback : 0.000021 seconds
Step: 2927   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009048 seconds
Step: 2927   |Time taken for simulate : 0.003905 seconds
Step: 2927   | Time taken for NumPy : 0.000179 seconds
Step: 2927   | Time taken for obs : 0.000000 seconds
Step: 2927   | Time taken for reward : 0.000000 seconds
Step: 2928   | Time taken for rollback : 0.000014 seconds
Step: 2928   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006345 seconds
Step: 2928   |Time taken for simulate : 0.002947 seconds
Step: 2928   | Time taken for NumPy : 0.000280 seconds
Step: 2928   | Time taken for obs : 0.000001 seconds
Step: 2928   | Time taken for reward : 0.000001 seconds
Step: 2929   | Time taken for rollback : 0.000014 seconds
Step: 2929   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006560 seconds
Step: 2929   |Time taken for simulate : 0.005020 seconds
Step: 2929   | Time taken for NumPy : 0.000183 seconds
Step: 2929   | Time taken for obs : 0.000000 seconds
Step: 2929   | Time taken for reward : 0.000001 seconds
Step: 2930   | Time taken for rollback : 0.000013 seconds
Step: 2930   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006197 seconds
Step: 2930   |Time taken for simulate : 0.001909 seconds
Step: 2930   | Time taken for NumPy : 0.000176 seconds
Step: 2930   | Time taken for obs : 0.000000 seconds
Step: 2930   | Time taken for reward : 0.000001 seconds
Step: 2931   | Time taken for print : 0.000001 seconds
Step: 2931   | Time taken for terminated : 0.000002 seconds
Step: 2931   | Time taken for max_steps : 0.000000 seconds
Step: 2931   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006086 seconds
Step: 2931   |Time taken for simulate : 0.001842 seconds
Step: 2931   | Time taken for NumPy : 0.000173 seconds
Step: 2931   | Time taken for obs : 0.000000 seconds
Step: 2931   | Time taken for reward : 0.000001 seconds
Step: 2932   | Time taken for rollback : 0.000017 seconds
Step: 2932   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006704 seconds
Step: 2932   |Time taken for simulate : 0.002697 seconds
Step: 2932   | Time taken for NumPy : 0.000394 seconds
Step: 2932   | Time taken for obs : 0.000001 seconds
Step: 2932   | Time taken for reward : 0.000001 seconds
Step: 2933   | Time taken for rollback : 0.000020 seconds
Step: 2933   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006643 seconds
Step: 2933   |Time taken for simulate : 0.001794 seconds
Step: 2933   | Time taken for NumPy : 0.000178 seconds
Step: 2933   | Time taken for obs : 0.000001 seconds
Step: 2933   | Time taken for reward : 0.000001 seconds
Step: 2934   | Time taken for rollback : 0.000013 seconds
Step: 2934   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008708 seconds
Step: 2934   |Time taken for simulate : 0.001966 seconds
Step: 2934   | Time taken for NumPy : 0.000177 seconds
Step: 2934   | Time taken for obs : 0.000000 seconds
Step: 2934   | Time taken for reward : 0.000000 seconds
Step: 2935   | Time taken for rollback : 0.000013 seconds
Step: 2935   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.016718 seconds
Step: 2935   |Time taken for simulate : 0.010189 seconds
Step: 2935   | Time taken for NumPy : 0.000250 seconds
Step: 2935   | Time taken for obs : 0.000000 seconds
Step: 2935   | Time taken for reward : 0.000001 seconds
Step: 2936   | Time taken for rollback : 0.000013 seconds
Step: 2936   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.007550 seconds
Step: 2936   |Time taken for simulate : 0.001740 seconds
Step: 2936   | Time taken for NumPy : 0.000326 seconds
Step: 2936   | Time taken for obs : 0.000001 seconds
Step: 2936   | Time taken for reward : 0.000001 seconds
Step: 2937   | Time taken for rollback : 0.000012 seconds
Step: 2937   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.008104 seconds
Step: 2937   |Time taken for simulate : 0.002561 seconds
Step: 2937   | Time taken for NumPy : 0.000273 seconds
Step: 2937   | Time taken for obs : 0.000001 seconds
Step: 2937   | Time taken for reward : 0.000001 seconds
Step: 2938   | Time taken for rollback : 0.000015 seconds
Step: 2938   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.009982 seconds
Step: 2938   |Time taken for simulate : 0.003089 seconds
Step: 2938   | Time taken for NumPy : 0.000332 seconds
Step: 2938   | Time taken for obs : 0.000001 seconds
Step: 2938   | Time taken for reward : 0.000001 seconds
Step: 2939   | Time taken for print : 0.000001 seconds
Step: 2939   | Time taken for terminated : 0.000002 seconds
Step: 2939   | Time taken for max_steps : 0.000001 seconds
Step: 2939   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006378 seconds
Step: 2939   |Time taken for simulate : 0.002655 seconds
Step: 2939   | Time taken for NumPy : 0.000262 seconds
Step: 2939   | Time taken for obs : 0.000000 seconds
Step: 2939   | Time taken for reward : 0.000001 seconds
Step: 2940   | Time taken for rollback : 0.000014 seconds
Step: 2940   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006796 seconds
Step: 2940   |Time taken for simulate : 0.002474 seconds
Step: 2940   | Time taken for NumPy : 0.000350 seconds
Step: 2940   | Time taken for obs : 0.000001 seconds
Step: 2940   | Time taken for reward : 0.000001 seconds
Step: 2941   | Time taken for rollback : 0.000013 seconds
Step: 2941   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006326 seconds
Step: 2941   |Time taken for simulate : 0.007529 seconds
Step: 2941   | Time taken for NumPy : 0.000183 seconds
Step: 2941   | Time taken for obs : 0.000000 seconds
Step: 2941   | Time taken for reward : 0.000001 seconds
Step: 2942   | Time taken for rollback : 0.000013 seconds
Step: 2942   | Time taken for 스텝 사이와 사이 (action choose time?) : 0.006295 seconds
